month,actual,forecast,residual,model,split
2023-12-01 00:00:00+00:00,0.0,0.3011860251426697,-0.3011860251426697,xgboost,test
2024-01-01 00:00:00+00:00,0.0,-0.01773267239332199,0.01773267239332199,xgboost,test
2024-02-01 00:00:00+00:00,0.0,-0.01897757314145565,0.01897757314145565,xgboost,test
2024-03-01 00:00:00+00:00,0.0,0.002750988118350506,-0.002750988118350506,xgboost,test
2024-04-01 00:00:00+00:00,0.0,0.5491899251937866,-0.5491899251937866,xgboost,test
2024-05-01 00:00:00+00:00,0.0,0.6472710371017456,-0.6472710371017456,xgboost,test
2024-06-01 00:00:00+00:00,3.0,1.2340081930160522,1.7659918069839478,xgboost,test
2024-07-01 00:00:00+00:00,0.0,1.4105597734451294,-1.4105597734451294,xgboost,test
2024-08-01 00:00:00+00:00,2.0,3.723452091217041,-1.723452091217041,xgboost,test
2024-09-01 00:00:00+00:00,6.0,4.787619590759277,1.2123804092407227,xgboost,test
2024-10-01 00:00:00+00:00,4.0,3.0782337188720703,0.9217662811279297,xgboost,test
2024-11-01 00:00:00+00:00,3.0,0.8416510224342346,2.1583489775657654,xgboost,test
2024-12-01 00:00:00+00:00,0.0,0.3191719949245453,-0.3191719949245453,xgboost,test
2025-01-01 00:00:00+00:00,0.0,0.0993986427783966,-0.0993986427783966,xgboost,test
2025-02-01 00:00:00+00:00,0.0,-0.015208762139081955,0.015208762139081955,xgboost,test
2025-03-01 00:00:00+00:00,0.0,0.005974777042865753,-0.005974777042865753,xgboost,test
2025-04-01 00:00:00+00:00,0.0,0.5235016345977783,-0.5235016345977783,xgboost,test
2025-05-01 00:00:00+00:00,0.0,0.5190158486366272,-0.5190158486366272,xgboost,test
2025-06-01 00:00:00+00:00,2.0,1.288824200630188,0.711175799369812,xgboost,test
2025-07-01 00:00:00+00:00,1.0,1.4070905447006226,-0.40709054470062256,xgboost,test
2025-08-01 00:00:00+00:00,3.0,3.2927863597869873,-0.2927863597869873,xgboost,test
2025-09-01 00:00:00+00:00,3.0,4.816661357879639,-1.8166613578796387,xgboost,test
2025-10-01 00:00:00+00:00,4.0,3.0544989109039307,0.9455010890960693,xgboost,test
2025-11-01 00:00:00+00:00,0.0,1.237416386604309,-1.237416386604309,xgboost,test
2025-12-01 00:00:00+00:00,0.0,0.3179784119129181,-0.3179784119129181,xgboost,test
